,theta,signal_vis_15,signal_tir_15,signal_vis_20,signal_tir_20,signal_vis_25,signal_tir_25
1936,193.60000000000002,6.295154577894657e-15,3.6640334072859545e-14,6.295154577894657e-17,3.6640334072859557e-16,6.295154577894657e-19,3.664033407285955e-18
1937,193.70000000000002,6.284528106682204e-15,3.6645191236662464e-14,6.284528106682205e-17,3.664519123666247e-16,6.284528106682204e-19,3.664519123666246e-18
1938,193.8,6.273962322118312e-15,3.665008563473032e-14,6.273962322118311e-17,3.6650085634730317e-16,6.273962322118312e-19,3.665008563473032e-18
1939,193.9,6.263456647273446e-15,3.6655017304314157e-14,6.263456647273446e-17,3.665501730431416e-16,6.2634566472734455e-19,3.665501730431415e-18
1940,194.0,6.253010514723816e-15,3.6659986282977566e-14,6.253010514723817e-17,3.665998628297757e-16,6.253010514723817e-19,3.665998628297757e-18
1941,194.10000000000002,6.242623366328745e-15,3.666499260859751e-14,6.242623366328745e-17,3.6664992608597517e-16,6.242623366328745e-19,3.666499260859752e-18
1942,194.20000000000002,6.232294653014889e-15,3.667003631936542e-14,6.23229465301489e-17,3.6670036319365428e-16,6.232294653014889e-19,3.667003631936542e-18
1943,194.3,6.222023834566667e-15,3.667511745378797e-14,6.222023834566667e-17,3.667511745378798e-16,6.222023834566668e-19,3.667511745378797e-18
1944,194.4,6.211810379423716e-15,3.668023605068852e-14,6.211810379423716e-17,3.668023605068853e-16,6.211810379423715e-19,3.6680236050688525e-18
1945,194.5,6.201653764483394e-15,3.6685392149207584e-14,6.201653764483394e-17,3.668539214920759e-16,6.201653764483395e-19,3.668539214920759e-18
1946,194.60000000000002,6.191553474910097e-15,3.669058578880428e-14,6.191553474910097e-17,3.669058578880428e-16,6.1915534749100975e-19,3.669058578880428e-18
1947,194.70000000000002,6.181509003949601e-15,3.669581700925715e-14,6.181509003949602e-17,3.669581700925716e-16,6.181509003949601e-19,3.669581700925715e-18
1948,194.8,6.1715198527489876e-15,3.67010858506653e-14,6.171519852748988e-17,3.6701085850665314e-16,6.171519852748988e-19,3.6701085850665306e-18
1949,194.9,6.1615855301817086e-15,3.6706392353449364e-14,6.161585530181708e-17,3.670639235344937e-16,6.161585530181708e-19,3.6706392353449366e-18
1950,195.0,6.1517055526781275e-15,3.671173655835265e-14,6.151705552678127e-17,3.671173655835266e-16,6.151705552678127e-19,3.6711736558352656e-18
1951,195.10000000000002,6.141879444060252e-15,3.671711850644214e-14,6.141879444060251e-17,3.671711850644215e-16,6.141879444060251e-19,3.671711850644215e-18
1952,195.20000000000002,6.13210673538155e-15,3.672253823910963e-14,6.13210673538155e-17,3.672253823910964e-16,6.132106735381551e-19,3.672253823910964e-18
1953,195.3,6.1223869647716455e-15,3.672799579807283e-14,6.122386964771646e-17,3.6727995798072837e-16,6.122386964771646e-19,3.672799579807283e-18
1954,195.4,6.112719677284447e-15,3.67334912253765e-14,6.112719677284447e-17,3.6733491225376505e-16,6.112719677284446e-19,3.6733491225376504e-18
1955,195.5,6.103104424751391e-15,3.673902456339337e-14,6.103104424751391e-17,3.6739024563393385e-16,6.10310442475139e-19,3.673902456339338e-18
1956,195.60000000000002,6.093540765638266e-15,3.6744595854825576e-14,6.093540765638266e-17,3.6744595854825585e-16,6.093540765638265e-19,3.674459585482558e-18
1957,195.70000000000002,6.084028264906169e-15,3.675020514270549e-14,6.08402826490617e-17,3.67502051427055e-16,6.084028264906169e-19,3.675020514270549e-18
1958,195.8,6.074566493876299e-15,3.675585247039715e-14,6.074566493876298e-17,3.6755852470397153e-16,6.074566493876298e-19,3.6755852470397145e-18
1959,195.9,6.065155030098364e-15,3.6761537881597216e-14,6.065155030098364e-17,3.676153788159722e-16,6.065155030098363e-19,3.6761537881597215e-18
1960,196.0,6.055793457222298e-15,3.6767261420336214e-14,6.055793457222299e-17,3.6767261420336215e-16,6.055793457222298e-19,3.676726142033622e-18
1961,196.10000000000002,6.046481364873932e-15,3.6773023130979715e-14,6.046481364873932e-17,3.677302313097972e-16,6.046481364873932e-19,3.677302313097972e-18
1962,196.20000000000002,6.0372183485336245e-15,3.6778823058229597e-14,6.037218348533624e-17,3.67788230582296e-16,6.037218348533624e-19,3.677882305822959e-18
1963,196.3,6.0280040094180275e-15,3.678466124712507e-14,6.028004009418027e-17,3.6784661247125077e-16,6.028004009418028e-19,3.678466124712507e-18
1964,196.4,6.018837954365469e-15,3.679053774304411e-14,6.018837954365468e-17,3.679053774304412e-16,6.018837954365469e-19,3.6790537743044114e-18
1965,196.5,6.009719795723735e-15,3.679645259170452e-14,6.009719795723734e-17,3.679645259170453e-16,6.009719795723734e-19,3.6796452591704525e-18
1966,196.60000000000002,6.000649151241092e-15,3.680240583916531e-14,6.000649151241092e-17,3.6802405839165315e-16,6.000649151241092e-19,3.680240583916531e-18
1967,196.70000000000002,5.991625643960042e-15,3.680839753182774e-14,5.991625643960042e-17,3.680839753182775e-16,5.991625643960041e-19,3.680839753182775e-18
1968,196.8,5.982648902114125e-15,3.681442771643693e-14,5.982648902114125e-17,3.6814427716436934e-16,5.982648902114124e-19,3.681442771643693e-18
1969,196.9,5.973718559026558e-15,3.6820496440082685e-14,5.973718559026558e-17,3.6820496440082695e-16,5.973718559026558e-19,3.682049644008268e-18
1970,197.0,5.964834253012445e-15,3.6826603750201204e-14,5.964834253012445e-17,3.682660375020121e-16,5.964834253012445e-19,3.68266037502012e-18
1971,197.10000000000002,5.955995627282696e-15,3.683274969457608e-14,5.955995627282696e-17,3.6832749694576094e-16,5.955995627282695e-19,3.6832749694576085e-18
1972,197.20000000000002,5.947202329850818e-15,3.683893432133983e-14,5.947202329850818e-17,3.683893432133984e-16,5.947202329850818e-19,3.683893432133984e-18
1973,197.3,5.9384540134417585e-15,3.68451576789751e-14,5.938454013441758e-17,3.684515767897511e-16,5.938454013441759e-19,3.684515767897511e-18
1974,197.4,5.929750335403056e-15,3.6851419816315946e-14,5.929750335403057e-17,3.6851419816315945e-16,5.929750335403057e-19,3.685141981631594e-18
1975,197.5,5.921090957618234e-15,3.685772078254929e-14,5.921090957618235e-17,3.68577207825493e-16,5.921090957618234e-19,3.68577207825493e-18
1976,197.60000000000002,5.9124755464226414e-15,3.6864060627216315e-14,5.912475546422641e-17,3.686406062721632e-16,5.912475546422642e-19,3.686406062721631e-18
1977,197.70000000000002,5.9039037725204615e-15,3.6870439400213726e-14,5.903903772520462e-17,3.687043940021373e-16,5.903903772520462e-19,3.687043940021373e-18
1978,197.8,5.895375310904751e-15,3.6876857151795166e-14,5.895375310904751e-17,3.6876857151795173e-16,5.895375310904751e-19,3.687685715179517e-18
1979,197.9,5.8868898407786796e-15,3.6883313932572694e-14,5.88688984077868e-17,3.6883313932572705e-16,5.88688984077868e-19,3.68833139325727e-18
1980,198.0,5.878447045479136e-15,3.6889809793518136e-14,5.878447045479136e-17,3.6889809793518137e-16,5.878447045479136e-19,3.688980979351813e-18
1981,198.10000000000002,5.870046612401723e-15,3.68963447859645e-14,5.870046612401724e-17,3.6896344785964504e-16,5.870046612401724e-19,3.6896344785964496e-18
1982,198.20000000000002,5.861688232927832e-15,3.690291896160738e-14,5.861688232927833e-17,3.6902918961607387e-16,5.861688232927833e-19,3.690291896160738e-18
1983,198.3,5.853371602353686e-15,3.690953237250665e-14,5.853371602353686e-17,3.6909532372506655e-16,5.853371602353685e-19,3.690953237250665e-18
1984,198.4,5.845096419820023e-15,3.6916185071087495e-14,5.845096419820024e-17,3.69161850710875e-16,5.845096419820024e-19,3.69161850710875e-18
1985,198.5,5.836862388244638e-15,3.692287711014237e-14,5.836862388244638e-17,3.692287711014238e-16,5.836862388244638e-19,3.692287711014237e-18
1986,198.60000000000002,5.828669214255926e-15,3.6929608542832116e-14,5.828669214255927e-17,3.6929608542832127e-16,5.828669214255927e-19,3.692960854283212e-18
1987,198.70000000000002,5.820516608127779e-15,3.693637942268775e-14,5.820516608127778e-17,3.693637942268775e-16,5.820516608127779e-19,3.693637942268775e-18
1988,198.8,5.8124042837163075e-15,3.6943189803611725e-14,5.812404283716308e-17,3.6943189803611734e-16,5.812404283716308e-19,3.6943189803611726e-18
1989,198.9,5.8043319583979685e-15,3.695003973987971e-14,5.804331958397968e-17,3.6950039739879715e-16,5.804331958397968e-19,3.6950039739879714e-18
1990,199.0,5.796299353008864e-15,3.6956929286141994e-14,5.796299353008864e-17,3.6956929286142e-16,5.796299353008864e-19,3.6956929286142e-18
1991,199.10000000000002,5.788306191785555e-15,3.6963858497425073e-14,5.788306191785555e-17,3.6963858497425083e-16,5.788306191785554e-19,3.696385849742508e-18
1992,199.20000000000002,5.780352202307353e-15,3.697082742913331e-14,5.780352202307354e-17,3.697082742913332e-16,5.780352202307353e-19,3.697082742913332e-18
1993,199.3,5.7724371154397475e-15,3.697783613705038e-14,5.772437115439747e-17,3.6977836137050384e-16,5.772437115439748e-19,3.697783613705038e-18
1994,199.4,5.764560665278958e-15,3.698488467734098e-14,5.764560665278959e-17,3.6984884677340985e-16,5.764560665278958e-19,3.6984884677340985e-18
1995,199.5,5.756722589097973e-15,3.699197310655256e-14,5.756722589097972e-17,3.6991973106552567e-16,5.756722589097972e-19,3.699197310655256e-18
1996,199.60000000000002,5.748922627293577e-15,3.699910148161668e-14,5.748922627293576e-17,3.699910148161669e-16,5.748922627293577e-19,3.6999101481616685e-18
1997,199.70000000000002,5.741160523334666e-15,3.7006269859850954e-14,5.741160523334666e-17,3.700626985985096e-16,5.741160523334665e-19,3.700626985985096e-18
1998,199.8,5.733436023711695e-15,3.7013478298960496e-14,5.733436023711694e-17,3.7013478298960503e-16,5.733436023711695e-19,3.70134782989605e-18
1999,199.9,5.72574887788701e-15,3.702072685703974e-14,5.725748877887009e-17,3.7020726857039753e-16,5.725748877887011e-19,3.702072685703975e-18
2000,200.0,5.718098838246497e-15,3.702801559257416e-14,5.718098838246498e-17,3.7028015592574163e-16,5.718098838246497e-19,3.7028015592574155e-18
2001,200.10000000000002,5.7104856600522504e-15,3.703534456444181e-14,5.71048566005225e-17,3.7035344564441817e-16,5.71048566005225e-19,3.703534456444181e-18
2002,200.20000000000002,5.7029091013959355e-15,3.70427138319153e-14,5.702909101395936e-17,3.7042713831915307e-16,5.702909101395936e-19,3.7042713831915304e-18
2003,200.3,5.695368923153669e-15,3.705012345466334e-14,5.695368923153669e-17,3.7050123454663353e-16,5.695368923153669e-19,3.705012345466334e-18
2004,200.4,5.6878648889412785e-15,3.705757349275258e-14,5.687864888941278e-17,3.7057573492752575e-16,5.687864888941278e-19,3.705757349275257e-18
2005,200.5,5.6803967650710144e-15,3.706506400664946e-14,5.680396765071014e-17,3.706506400664946e-16,5.680396765071014e-19,3.7065064006649456e-18
2006,200.60000000000002,5.672964320508766e-15,3.707259505722189e-14,5.672964320508765e-17,3.70725950572219e-16,5.672964320508765e-19,3.707259505722189e-18
2007,200.70000000000002,5.665567326832462e-15,3.708016670574116e-14,5.665567326832462e-17,3.708016670574117e-16,5.665567326832462e-19,3.7080166705741165e-18
2008,200.8,5.658205558191154e-15,3.708777901388374e-14,5.658205558191154e-17,3.708777901388375e-16,5.658205558191154e-19,3.7087779013883746e-18
2009,200.9,5.650878791264934e-15,3.709543204373302e-14,5.650878791264934e-17,3.7095432043733014e-16,5.650878791264935e-19,3.7095432043733016e-18
2010,201.0,5.643586805225793e-15,3.71031258577813e-14,5.643586805225793e-17,3.7103125857781307e-16,5.643586805225792e-19,3.71031258577813e-18
2011,201.10000000000002,5.636329381699339e-15,3.7110860518931815e-14,5.636329381699339e-17,3.711086051893182e-16,5.636329381699339e-19,3.711086051893182e-18
2012,201.20000000000002,5.6291063047268415e-15,3.7118636090500234e-14,5.629106304726841e-17,3.7118636090500237e-16,5.629106304726841e-19,3.7118636090500234e-18
2013,201.3,5.6219173607288145e-15,3.7126452636216954e-14,5.621917360728814e-17,3.712645263621696e-16,5.621917360728814e-19,3.7126452636216954e-18
2014,201.4,5.614762338468522e-15,3.71343102202288e-14,5.614762338468521e-17,3.71343102202288e-16,5.614762338468522e-19,3.7134310220228796e-18
2015,201.5,5.6076410290167026e-15,3.7142208907101095e-14,5.607641029016702e-17,3.7142208907101107e-16,5.607641029016703e-19,3.71422089071011e-18
2016,201.60000000000002,5.600553225716973e-15,3.715014876181969e-14,5.600553225716972e-17,3.7150148761819695e-16,5.600553225716972e-19,3.715014876181969e-18
2017,201.70000000000002,5.5934987241517396e-15,3.715812984979274e-14,5.593498724151739e-17,3.7158129849792746e-16,5.59349872415174e-19,3.7158129849792746e-18
2018,201.8,5.5864773221088395e-15,3.716615223685288e-14,5.586477322108839e-17,3.716615223685288e-16,5.586477322108839e-19,3.716615223685288e-18
2019,201.9,5.5794888195489685e-15,3.717421598925932e-14,5.579488819548969e-17,3.717421598925933e-16,5.579488819548969e-19,3.717421598925932e-18
2020,202.0,5.572533018573387e-15,3.718232117369959e-14,5.572533018573387e-17,3.71823211736996e-16,5.5725330185733865e-19,3.718232117369959e-18
2021,202.10000000000002,5.5656097233929856e-15,3.719046785729193e-14,5.565609723392985e-17,3.719046785729194e-16,5.565609723392986e-19,3.7190467857291936e-18
2022,202.20000000000002,5.558718740296835e-15,3.7198656107587233e-14,5.558718740296835e-17,3.7198656107587245e-16,5.558718740296835e-19,3.719865610758724e-18
2023,202.3,5.551859877622593e-15,3.72068859925711e-14,5.551859877622592e-17,3.720688599257111e-16,5.551859877622593e-19,3.72068859925711e-18
2024,202.4,5.545032945726505e-15,3.721515758066607e-14,5.545032945726505e-17,3.721515758066608e-16,5.545032945726504e-19,3.7215157580666076e-18
2025,202.5,5.538237756954357e-15,3.7223470940733686e-14,5.538237756954357e-17,3.722347094073369e-16,5.538237756954357e-19,3.722347094073369e-18
2026,202.60000000000002,5.531474125613088e-15,3.7231826142076685e-14,5.5314741256130875e-17,3.723182614207669e-16,5.531474125613087e-19,3.7231826142076685e-18
2027,202.70000000000002,5.524741867942885e-15,3.7240223254441246e-14,5.524741867942884e-17,3.724022325444125e-16,5.524741867942885e-19,3.724022325444125e-18
2028,202.8,5.518040802089394e-15,3.724866234801905e-14,5.5180408020893944e-17,3.724866234801906e-16,5.518040802089395e-19,3.724866234801905e-18
2029,202.9,5.511370748077217e-15,3.7257143493449536e-14,5.511370748077217e-17,3.7257143493449545e-16,5.511370748077218e-19,3.7257143493449544e-18
2030,203.0,5.5047315277830906e-15,3.726566676182232e-14,5.5047315277830905e-17,3.726566676182232e-16,5.504731527783091e-19,3.726566676182232e-18
2031,203.10000000000002,5.498122964910397e-15,3.727423222467932e-14,5.4981229649103966e-17,3.7274232224679325e-16,5.498122964910397e-19,3.727423222467932e-18
2032,203.20000000000002,5.491544884963171e-15,3.728283995401691e-14,5.4915448849631715e-17,3.728283995401692e-16,5.491544884963172e-19,3.728283995401692e-18
2033,203.3,5.484997115221599e-15,3.729149002228852e-14,5.4849971152215994e-17,3.7291490022288524e-16,5.484997115221599e-19,3.729149002228852e-18
2034,203.4,5.478479484717318e-15,3.730018250240685e-14,5.4784794847173175e-17,3.7300182502406855e-16,5.478479484717318e-19,3.730018250240685e-18
2035,203.5,5.471991824209167e-15,3.7308917467746075e-14,5.4719918242091667e-17,3.7308917467746077e-16,5.471991824209166e-19,3.730891746774608e-18
2036,203.60000000000002,5.46553396615977e-15,3.731769499214437e-14,5.46553396615977e-17,3.731769499214438e-16,5.46553396615977e-19,3.731769499214438e-18
2037,203.70000000000002,5.459105744712325e-15,3.732651514990635e-14,5.459105744712325e-17,3.7326515149906354e-16,5.459105744712325e-19,3.732651514990635e-18
2038,203.8,5.4527069956677194e-15,3.733537801580532e-14,5.45270699566772e-17,3.7335378015805326e-16,5.45270699566772e-19,3.733537801580532e-18
2039,203.9,5.446337556462174e-15,3.7344283665085935e-14,5.446337556462174e-17,3.734428366508594e-16,5.446337556462174e-19,3.734428366508594e-18
2040,204.0,5.43999726614519e-15,3.7353232173466454e-14,5.4399972661451896e-17,3.7353232173466456e-16,5.439997266145189e-19,3.7353232173466454e-18
2041,204.10000000000002,5.433685965358192e-15,3.7362223617141324e-14,5.433685965358191e-17,3.736222361714133e-16,5.4336859653581915e-19,3.736222361714132e-18
2042,204.20000000000002,5.427403496313131e-15,3.737125807278369e-14,5.427403496313131e-17,3.73712580727837e-16,5.427403496313131e-19,3.737125807278369e-18
2043,204.3,5.421149702771704e-15,3.738033561754803e-14,5.421149702771704e-17,3.738033561754803e-16,5.421149702771704e-19,3.738033561754803e-18
2044,204.4,5.41492443002476e-15,3.738945632907249e-14,5.41492443002476e-17,3.738945632907249e-16,5.41492443002476e-19,3.738945632907249e-18
2045,204.5,5.4087275248725424e-15,3.7398620285481636e-14,5.408727524872542e-17,3.739862028548165e-16,5.408727524872542e-19,3.739862028548165e-18
2046,204.60000000000002,5.4025588356046565e-15,3.740782756538911e-14,5.4025588356046567e-17,3.7407827565389116e-16,5.402558835604657e-19,3.740782756538911e-18
2047,204.70000000000002,5.396418211980652e-15,3.741707824790003e-14,5.396418211980651e-17,3.741707824790003e-16,5.396418211980651e-19,3.741707824790003e-18
2048,204.8,5.390305505211202e-15,3.742637241261396e-14,5.390305505211203e-17,3.7426372412613964e-16,5.390305505211203e-19,3.742637241261397e-18
2049,204.9,5.3842205679390185e-15,3.743571013962729e-14,5.384220567939018e-17,3.7435710139627297e-16,5.384220567939018e-19,3.743571013962729e-18
2050,205.0,5.378163254220733e-15,3.744509150953625e-14,5.3781632542207335e-17,3.744509150953625e-16,5.3781632542207335e-19,3.744509150953625e-18
2051,205.10000000000002,5.372133419508617e-15,3.7454516603439315e-14,5.372133419508617e-17,3.745451660343932e-16,5.372133419508617e-19,3.745451660343932e-18
2052,205.20000000000002,5.366130920632861e-15,3.746398550294024e-14,5.366130920632861e-17,3.7463985502940246e-16,5.366130920632861e-19,3.7463985502940245e-18
2053,205.3,5.360155615784105e-15,3.7473498290150776e-14,5.360155615784104e-17,3.747349829015079e-16,5.360155615784104e-19,3.7473498290150786e-18
2054,205.4,5.354207364496071e-15,3.748305504769345e-14,5.354207364496071e-17,3.748305504769346e-16,5.354207364496071e-19,3.748305504769346e-18
2055,205.5,5.348286027628951e-15,3.7492655858704386e-14,5.348286027628951e-17,3.7492655858704396e-16,5.348286027628951e-19,3.749265585870439e-18
2056,205.60000000000002,5.34239146735253e-15,3.750230080683633e-14,5.34239146735253e-17,3.750230080683633e-16,5.34239146735253e-19,3.750230080683633e-18
2057,205.70000000000002,5.33652354712999e-15,3.751198997626121e-14,5.3365235471299894e-17,3.7511989976261217e-16,5.33652354712999e-19,3.751198997626121e-18
2058,205.8,5.3306821317017e-15,3.7521723451673525e-14,5.330682131701699e-17,3.7521723451673525e-16,5.330682131701699e-19,3.752172345167352e-18
2059,205.9,5.324867087069542e-15,3.753150131829293e-14,5.324867087069541e-17,3.7531501318292937e-16,5.324867087069541e-19,3.753150131829293e-18
2060,206.0,5.319078280481274e-15,3.754132366186744e-14,5.319078280481273e-17,3.754132366186744e-16,5.319078280481274e-19,3.754132366186744e-18
2061,206.10000000000002,5.313315580415416e-15,3.755119056867626e-14,5.313315580415416e-17,3.7551190568676265e-16,5.313315580415416e-19,3.755119056867626e-18
2062,206.20000000000002,5.30757885656595e-15,3.756110212553311e-14,5.3075788565659506e-17,3.7561102125533114e-16,5.307578856565951e-19,3.756110212553311e-18
2063,206.3,5.3018679798277584e-15,3.757105841978881e-14,5.301867979827758e-17,3.7571058419788814e-16,5.301867979827758e-19,3.757105841978881e-18
2064,206.4,5.2961828222818254e-15,3.758105953933506e-14,5.2961828222818246e-17,3.7581059539335063e-16,5.296182822281825e-19,3.758105953933506e-18
2065,206.5,5.2905232571813046e-15,3.7591105572606935e-14,5.290523257181305e-17,3.7591105572606944e-16,5.290523257181304e-19,3.7591105572606935e-18
2066,206.60000000000002,5.2848891589370035e-15,3.7601196608586377e-14,5.284889158937004e-17,3.760119660858638e-16,5.284889158937004e-19,3.760119660858637e-18
2067,206.70000000000002,5.279280403103931e-15,3.7611332736805454e-14,5.279280403103931e-17,3.761133273680546e-16,5.279280403103931e-19,3.7611332736805454e-18
2068,206.8,5.2736968663671814e-15,3.7621514047349275e-14,5.273696866367182e-17,3.762151404734928e-16,5.273696866367181e-19,3.762151404734928e-18
2069,206.9,5.268138426529094e-15,3.763174063085965e-14,5.268138426529095e-17,3.7631740630859653e-16,5.268138426529094e-19,3.763174063085965e-18
2070,207.0,5.262604962495702e-15,3.7642012578538006e-14,5.262604962495701e-17,3.764201257853801e-16,5.262604962495701e-19,3.764201257853801e-18
2071,207.10000000000002,5.257096354263665e-15,3.765232998214896e-14,5.257096354263665e-17,3.765232998214897e-16,5.257096354263664e-19,3.765232998214896e-18
2072,207.20000000000002,5.251612482907667e-15,3.76626929340235e-14,5.251612482907667e-17,3.7662692934023503e-16,5.251612482907667e-19,3.7662692934023494e-18
2073,207.3,5.2461532305678975e-15,3.76731015270626e-14,5.246153230567898e-17,3.7673101527062596e-16,5.246153230567898e-19,3.767310152706259e-18
2074,207.4,5.2407184804374304e-15,3.7683555854740416e-14,5.24071848043743e-17,3.768355585474042e-16,5.24071848043743e-19,3.768355585474041e-18
2075,207.5,5.235308116750122e-15,3.6915821237013654e-14,5.235308116750122e-17,3.691582123701367e-16,5.235308116750122e-19,3.6915821237013656e-18
2076,207.60000000000002,5.22992202476887e-15,3.693058985828568e-14,5.2299220247688703e-17,3.6930589858285687e-16,5.22992202476887e-19,3.6930589858285676e-18
2077,207.70000000000002,5.2245600907732744e-15,3.6945400065123754e-14,5.224560090773274e-17,3.694540006512376e-16,5.224560090773274e-19,3.694540006512375e-18
2078,207.8,5.219222202048422e-15,3.696025192886497e-14,5.2192222020484216e-17,3.6960251928864983e-16,5.219222202048423e-19,3.696025192886498e-18
2079,207.9,5.213908246873339e-15,3.6975145521143136e-14,5.213908246873338e-17,3.697514552114314e-16,5.213908246873338e-19,3.6975145521143135e-18
2080,208.0,5.208618114509518e-15,3.69900809138896e-14,5.208618114509518e-17,3.6990080913889606e-16,5.2086181145095185e-19,3.6990080913889605e-18
2081,208.10000000000002,5.203351695190155e-15,3.7005058179334386e-14,5.203351695190155e-17,3.7005058179334393e-16,5.203351695190155e-19,3.700505817933439e-18
2082,208.20000000000002,5.198108880108891e-15,3.702007739000683e-14,5.198108880108892e-17,3.7020077390006835e-16,5.198108880108892e-19,3.702007739000683e-18
2083,208.3,5.1928895614093015e-15,3.703513861873679e-14,5.1928895614093014e-17,3.7035138618736793e-16,5.1928895614093015e-19,3.7035138618736784e-18
2084,208.4,5.187693632173981e-15,3.7050241938655486e-14,5.1876936321739813e-17,3.7050241938655495e-16,5.187693632173982e-19,3.7050241938655486e-18
2085,208.5,5.182520986414537e-15,3.706538742319642e-14,5.1825209864145366e-17,3.706538742319643e-16,5.182520986414537e-19,3.706538742319642e-18
2086,208.60000000000002,5.177371519060797e-15,3.708057514609643e-14,5.177371519060797e-17,3.708057514609643e-16,5.177371519060797e-19,3.7080575146096426e-18
2087,208.70000000000002,5.172245125950999e-15,3.709580518139651e-14,5.172245125951e-17,3.709580518139652e-16,5.172245125951e-19,3.709580518139652e-18
2088,208.8,5.167141703821887e-15,3.7111077603442905e-14,5.167141703821887e-17,3.7111077603442915e-16,5.167141703821887e-19,3.7111077603442906e-18
2089,208.9,5.162061150298406e-15,3.712639248688802e-14,5.1620611502984064e-17,3.712639248688803e-16,5.162061150298407e-19,3.7126392486888025e-18
2090,209.0,5.15700336388468e-15,3.714174990669139e-14,5.157003363884681e-17,3.714174990669139e-16,5.15700336388468e-19,3.714174990669139e-18
2091,209.10000000000002,5.1519682439539e-15,3.7157149938120727e-14,5.1519682439538993e-17,3.7157149938120727e-16,5.151968243953899e-19,3.7157149938120724e-18
2092,209.20000000000002,5.146955690739095e-15,3.717259265675278e-14,5.1469556907390944e-17,3.717259265675279e-16,5.146955690739095e-19,3.717259265675278e-18
2093,209.3,5.141965605324112e-15,3.718807813847451e-14,5.1419656053241117e-17,3.718807813847452e-16,5.141965605324112e-19,3.718807813847451e-18
2094,209.4,5.136997889634056e-15,3.72036064594839e-14,5.136997889634057e-17,3.7203606459483906e-16,5.136997889634056e-19,3.720360645948391e-18
2095,209.5,5.132052446426703e-15,3.721917769629118e-14,5.132052446426704e-17,3.721917769629118e-16,5.132052446426703e-19,3.721917769629118e-18
2096,209.60000000000002,5.1271291792833746e-15,3.7234791925719524e-14,5.1271291792833746e-17,3.7234791925719536e-16,5.127129179283375e-19,3.723479192571953e-18
2097,209.70000000000002,5.122227992600271e-15,3.7250449224906434e-14,5.1222279926002714e-17,3.7250449224906435e-16,5.122227992600271e-19,3.725044922490643e-18
2098,209.8,5.117348791579823e-15,3.726614967130447e-14,5.117348791579823e-17,3.7266149671304474e-16,5.117348791579824e-19,3.7266149671304474e-18
2099,209.9,5.1124914822223585e-15,3.728189334268241e-14,5.112491482222359e-17,3.7281893342682415e-16,5.112491482222358e-19,3.728189334268241e-18
2100,210.0,5.10765597131754e-15,3.729768031712626e-14,5.1076559713175407e-17,3.729768031712627e-16,5.107655971317541e-19,3.729768031712626e-18
2101,210.10000000000002,5.1028421664363314e-15,3.7313510673040284e-14,5.102842166436332e-17,3.731351067304029e-16,5.102842166436332e-19,3.731351067304029e-18
2102,210.20000000000002,5.098049975922511e-15,3.732938448914813e-14,5.0980499759225114e-17,3.732938448914814e-16,5.098049975922511e-19,3.732938448914813e-18
2103,210.3,5.093279308885263e-15,3.734530184449368e-14,5.093279308885263e-17,3.7345301844493687e-16,5.093279308885263e-19,3.734530184449368e-18
2104,210.4,5.0885300751905666e-15,3.736126281844233e-14,5.088530075190567e-17,3.736126281844233e-16,5.088530075190566e-19,3.736126281844233e-18
2105,210.5,5.0838021854538955e-15,3.737726749068189e-14,5.0838021854538954e-17,3.7377267490681893e-16,5.083802185453896e-19,3.737726749068189e-18
2106,210.60000000000002,5.079095551032524e-15,3.7393315941223774e-14,5.0790955510325246e-17,3.7393315941223775e-16,5.079095551032524e-19,3.739331594122377e-18
2107,210.70000000000002,5.074410084017672e-15,3.7409408250403984e-14,5.074410084017672e-17,3.7409408250403994e-16,5.074410084017672e-19,3.740940825040399e-18
2108,210.8,5.069745697227418e-15,3.742554449888425e-14,5.069745697227418e-17,3.7425544498884257e-16,5.069745697227418e-19,3.742554449888425e-18
2109,210.9,5.065102304198878e-15,3.7441724767652974e-14,5.065102304198878e-17,3.744172476765298e-16,5.065102304198878e-19,3.744172476765298e-18
2110,211.0,5.0604798191814745e-15,3.7457949138026685e-14,5.060479819181474e-17,3.7457949138026693e-16,5.060479819181474e-19,3.745794913802669e-18
2111,211.10000000000002,5.055878157129431e-15,3.747421769165055e-14,5.0558781571294313e-17,3.7474217691650553e-16,5.055878157129431e-19,3.747421769165055e-18
2112,211.20000000000002,5.051297233694732e-15,3.7490530510500094e-14,5.051297233694732e-17,3.7490530510500105e-16,5.051297233694733e-19,3.74905305105001e-18
2113,211.3,5.0467369652203795e-15,3.7506887676881886e-14,5.0467369652203796e-17,3.75068876768819e-16,5.04673696522038e-19,3.750688767688189e-18
2114,211.4,5.042197268733297e-15,3.7523289273434855e-14,5.042197268733297e-17,3.752328927343486e-16,5.042197268733297e-19,3.752328927343486e-18
2115,211.5,5.0376780619378485e-15,3.753973538313127e-14,5.0376780619378484e-17,3.7539735383131285e-16,5.037678061937849e-19,3.753973538313128e-18
2116,211.60000000000002,5.033179263208715e-15,3.7556226089278094e-14,5.033179263208715e-17,3.7556226089278097e-16,5.033179263208715e-19,3.755622608927809e-18
2117,211.70000000000002,5.028700791584724e-15,3.757276147551782e-14,5.0287007915847246e-17,3.757276147551783e-16,5.028700791584725e-19,3.757276147551782e-18
2118,211.8,5.024242566762314e-15,3.758934162582985e-14,5.024242566762314e-17,3.758934162582986e-16,5.024242566762314e-19,3.758934162582985e-18
